booking_id,guest_id,booking_date,check_in_date,lead_time_days,length_of_stay,channel_id,policy_id,status,cancellation_date,cancellation_reason_code,adr_usd,gross_revenue_usd,deposit_paid_usd,penalty_charged_usd
BKG_001489,GST_00729,2024-12-23,2025-02-04,43,14,CH_02,POL_05,Checked-In,,,273.59,3830.26,0.0,0.0
BKG_001490,GST_01591,2025-05-01,2025-05-18,17,1,CH_01,POL_02,Cancelled,2025-05-02,RSN_05,254.59,254.59,0.0,0.0
BKG_001491,GST_02191,2025-02-03,2025-02-26,23,7,CH_06,POL_04,Checked-In,,,284.28,1989.96,596.99,0.0
BKG_001492,GST_00624,2025-03-28,2025-04-04,7,4,CH_05,POL_05,Checked-In,,,295.07,1180.28,0.0,0.0
BKG_001493,GST_02079,2024-01-17,2024-02-11,25,4,CH_01,POL_02,Cancelled,2024-02-07,RSN_02,420.39,1681.56,0.0,0.0
BKG_001494,GST_00786,2024-06-25,2024-09-01,68,2,CH_01,POL_04,Checked-In,,,370.97,741.94,222.58,0.0
BKG_001495,GST_00152,2024-06-08,2024-08-04,57,2,CH_01,POL_02,Checked-In,,,186.45,372.9,0.0,0.0
BKG_001496,GST_02448,2024-05-18,2024-06-22,35,4,CH_01,POL_03,Checked-In,,,214.25,857.0,857.0,0.0
BKG_001497,GST_01260,2024-01-03,2024-01-09,6,1,CH_02,POL_01,Checked-In,,,280.61,280.61,0.0,0.0
BKG_001498,GST_01015,2024-08-03,2024-08-16,13,2,CH_01,POL_04,Checked-In,,,276.9,553.8,166.14,0.0
BKG_001499,GST_00014,2024-04-07,2024-06-06,60,1,CH_04,POL_03,Checked-In,,,242.18,242.18,242.18,0.0
BKG_001500,GST_01597,2024-08-26,2024-09-26,31,6,CH_03,POL_03,Checked-In,,,310.71,1864.26,1864.26,0.0
BKG_001501,GST_00183,2024-01-30,2024-02-23,24,3,CH_02,POL_01,Checked-In,,,269.17,807.51,0.0,0.0
BKG_001502,GST_02476,2024-02-01,2024-02-19,18,10,CH_01,POL_01,Checked-In,,,222.32,2223.2,0.0,0.0
BKG_001503,GST_00764,2024-08-06,2024-09-10,35,3,CH_02,POL_02,Cancelled,2024-09-04,RSN_01,133.12,399.36,0.0,0.0
BKG_001504,GST_01692,2024-09-30,2024-10-08,8,2,CH_05,POL_05,Checked-In,,,207.25,414.5,0.0,0.0
BKG_001505,GST_01265,2024-06-04,2024-07-12,38,4,CH_06,POL_03,Checked-In,,,297.65,1190.6,1190.6,0.0
BKG_001506,GST_02310,2025-05-26,2025-06-04,9,1,CH_01,POL_03,Checked-In,,,301.67,301.67,301.67,0.0
BKG_001507,GST_02314,2024-11-03,2024-12-07,34,3,CH_01,POL_05,Checked-In,,,274.96,824.88,0.0,0.0
BKG_001508,GST_01424,2024-06-14,2024-06-16,2,4,CH_04,POL_02,Checked-In,,,227.26,909.04,0.0,0.0
BKG_001509,GST_01524,2024-03-10,2024-04-11,32,2,CH_05,POL_04,Checked-In,,,167.72,335.44,100.63,0.0
BKG_001510,GST_00634,2024-05-19,2024-05-27,8,5,CH_04,POL_01,Checked-In,,,226.59,1132.95,0.0,0.0
BKG_001511,GST_01414,2025-04-03,2025-05-16,43,4,CH_02,POL_01,Cancelled,2025-04-16,RSN_01,135.83,543.32,0.0,0.0
BKG_001512,GST_00182,2024-09-04,2024-09-07,3,3,CH_01,POL_01,Checked-In,,,240.45,721.35,0.0,0.0
BKG_001513,GST_02365,2025-01-31,2025-03-27,55,4,CH_01,POL_01,Cancelled,2025-03-25,RSN_05,321.57,1286.28,0.0,1286.28
BKG_001514,GST_02271,2025-05-06,2025-05-22,16,10,CH_04,POL_04,Checked-In,,,229.68,2296.8,689.04,0.0
BKG_001515,GST_00825,2024-04-02,2024-04-08,6,1,CH_02,POL_04,Cancelled,2024-04-04,RSN_01,203.58,203.58,61.07,0.0
BKG_001516,GST_02352,2024-12-05,2025-01-20,46,5,CH_01,POL_02,No-Show,,RSN_06,104.2,521.0,0.0,416.8
BKG_001517,GST_00092,2025-04-10,2025-05-20,40,7,CH_04,POL_02,Checked-In,,,89.67,627.69,0.0,0.0
BKG_001518,GST_02041,2024-04-18,2024-05-09,21,2,CH_01,POL_04,Cancelled,2024-04-23,RSN_05,326.4,652.8,195.84,0.0
BKG_001519,GST_00468,2024-06-18,2024-07-18,30,3,CH_05,POL_03,Checked-In,,,102.54,307.62,307.62,0.0
BKG_001520,GST_00575,2024-06-02,2024-06-18,16,2,CH_01,POL_02,Checked-In,,,296.11,592.22,0.0,0.0
BKG_001521,GST_00358,2024-09-08,2024-09-16,8,2,CH_03,POL_05,Checked-In,,,96.52,193.04,0.0,0.0
BKG_001522,GST_02041,2025-01-02,2025-04-01,89,10,CH_03,POL_04,Cancelled,2025-01-28,RSN_06,274.67,2746.7,824.01,0.0
BKG_001523,GST_02280,2024-11-11,2024-12-02,21,6,CH_03,POL_04,Checked-In,,,180.24,1081.44,324.43,0.0
BKG_001524,GST_02070,2024-01-19,2024-02-01,13,14,CH_03,POL_04,Checked-In,,,304.52,4263.28,1278.98,0.0
BKG_001525,GST_01359,2024-07-17,2024-07-19,2,3,CH_01,POL_05,Cancelled,2024-07-18,RSN_03,121.23,363.69,0.0,363.69
BKG_001526,GST_01187,2024-04-10,2024-04-17,7,3,CH_01,POL_01,Checked-In,,,81.1,243.3,0.0,0.0
BKG_001527,GST_01357,2024-09-14,2024-09-26,12,2,CH_04,POL_04,No-Show,,RSN_06,253.34,506.68,152.0,506.68
BKG_001528,GST_00788,2024-11-05,2024-11-06,1,7,CH_02,POL_01,Checked-In,,,169.22,1184.54,0.0,0.0
BKG_001529,GST_01496,2024-05-28,2024-05-30,2,2,CH_01,POL_01,Checked-In,,,156.69,313.38,0.0,0.0
BKG_001530,GST_00948,2024-09-14,2024-10-28,44,6,CH_01,POL_01,Checked-In,,,250.3,1501.8,0.0,0.0
BKG_001531,GST_00598,2024-05-08,2024-05-23,15,3,CH_04,POL_04,Checked-In,,,118.84,356.52,106.96,0.0
BKG_001532,GST_02039,2024-02-20,2024-02-26,6,1,CH_05,POL_02,Checked-In,,,150.95,150.95,0.0,0.0
BKG_001533,GST_01068,2024-11-17,2024-11-21,4,3,CH_01,POL_05,Cancelled,2024-11-19,RSN_05,323.85,971.55,0.0,971.55
BKG_001534,GST_02445,2024-04-16,2024-05-11,25,1,CH_01,POL_01,Checked-In,,,303.37,303.37,0.0,0.0
BKG_001535,GST_01866,2024-12-15,2024-12-31,16,2,CH_01,POL_02,Cancelled,2024-12-17,RSN_06,111.15,222.3,0.0,0.0
BKG_001536,GST_02042,2024-08-01,2024-08-04,3,2,CH_02,POL_04,Checked-In,,,152.77,305.54,91.66,0.0
BKG_001537,GST_01498,2024-07-21,2024-08-18,28,5,CH_02,POL_04,Checked-In,,,354.92,1774.6,532.38,0.0
BKG_001538,GST_00559,2024-01-03,2024-01-10,7,3,CH_02,POL_02,Checked-In,,,311.22,933.66,0.0,0.0
BKG_001539,GST_00929,2024-10-28,2024-11-06,9,2,CH_06,POL_04,Checked-In,,,197.71,395.42,118.63,0.0
BKG_001540,GST_01977,2024-01-30,2024-03-02,32,2,CH_02,POL_03,Checked-In,,,301.45,602.9,602.9,0.0
BKG_001541,GST_01864,2024-01-02,2024-01-22,20,2,CH_02,POL_01,Checked-In,,,151.55,303.1,0.0,0.0
BKG_001542,GST_02400,2024-07-27,2024-07-30,3,2,CH_02,POL_02,Cancelled,2024-07-29,RSN_01,241.13,482.26,0.0,482.26
BKG_001543,GST_00128,2025-04-03,2025-06-09,67,2,CH_03,POL_05,Cancelled,2025-06-01,RSN_02,191.64,383.28,0.0,0.0
BKG_001544,GST_01042,2025-01-05,2025-01-29,24,1,CH_01,POL_02,Checked-In,,,288.01,288.01,0.0,0.0
BKG_001545,GST_00462,2024-11-06,2024-11-22,16,2,CH_04,POL_02,Checked-In,,,244.77,489.54,0.0,0.0
BKG_001546,GST_00144,2024-02-25,2024-03-03,7,14,CH_01,POL_01,Cancelled,2024-02-29,RSN_03,92.16,1290.24,0.0,0.0
BKG_001547,GST_00837,2025-05-24,2025-06-03,10,3,CH_03,POL_03,Checked-In,,,128.86,386.58,386.58,0.0
BKG_001548,GST_01978,2024-02-21,2024-02-25,4,2,CH_02,POL_01,Checked-In,,,327.19,654.38,0.0,0.0
BKG_001549,GST_00081,2024-09-17,2024-10-04,17,2,CH_05,POL_01,Cancelled,2024-09-21,RSN_06,341.0,682.0,0.0,0.0
BKG_001550,GST_02338,2024-10-19,2024-10-24,5,2,CH_02,POL_01,Cancelled,2024-10-19,RSN_02,152.54,305.08,0.0,0.0
BKG_001551,GST_00189,2024-06-26,2024-07-02,6,4,CH_04,POL_02,Checked-In,,,174.55,698.2,0.0,0.0
BKG_001552,GST_01489,2024-06-11,2024-07-01,20,3,CH_04,POL_02,Checked-In,,,313.65,940.95,0.0,0.0
BKG_001553,GST_02133,2024-11-11,2024-11-15,4,3,CH_01,POL_02,Checked-In,,,139.39,418.17,0.0,0.0
BKG_001554,GST_01996,2025-04-15,2025-04-27,12,4,CH_03,POL_03,Checked-In,,,130.86,523.44,523.44,0.0
BKG_001555,GST_00601,2024-12-13,2024-12-24,11,4,CH_03,POL_02,Checked-In,,,229.98,919.92,0.0,0.0
BKG_001556,GST_02022,2024-05-26,2024-06-11,16,2,CH_03,POL_03,Cancelled,2024-06-06,RSN_06,128.25,256.5,256.5,256.5
BKG_001557,GST_00225,2025-03-14,2025-03-29,15,1,CH_03,POL_01,Cancelled,2025-03-24,RSN_05,250.41,250.41,0.0,0.0
BKG_001558,GST_01243,2024-04-16,2024-04-22,6,5,CH_04,POL_04,No-Show,,RSN_06,211.39,1056.95,317.08,1056.95
BKG_001559,GST_01745,2024-04-29,2024-06-14,46,1,CH_01,POL_01,Checked-In,,,218.4,218.4,0.0,0.0
BKG_001560,GST_01447,2024-01-24,2024-04-14,81,1,CH_03,POL_01,Checked-In,,,339.28,339.28,0.0,0.0
BKG_001561,GST_02144,2025-03-20,2025-03-28,8,4,CH_02,POL_02,Checked-In,,,116.41,465.64,0.0,0.0
BKG_001562,GST_02379,2025-05-08,2025-05-18,10,5,CH_02,POL_02,Checked-In,,,189.73,948.65,0.0,0.0
BKG_001563,GST_01283,2025-03-12,2025-03-30,18,2,CH_04,POL_03,Checked-In,,,236.79,473.58,473.58,0.0
BKG_001564,GST_01313,2024-09-15,2024-09-24,9,3,CH_05,POL_01,Checked-In,,,103.14,309.42,0.0,0.0
BKG_001565,GST_00599,2024-02-29,2024-03-02,2,2,CH_02,POL_02,Checked-In,,,230.4,460.8,0.0,0.0
BKG_001566,GST_01709,2024-01-17,2024-01-24,7,7,CH_01,POL_02,Cancelled,2024-01-19,RSN_01,216.5,1515.5,0.0,0.0
BKG_001567,GST_02350,2024-08-03,2024-08-14,11,1,CH_03,POL_04,No-Show,,RSN_06,279.62,279.62,83.89,279.62
BKG_001568,GST_02189,2025-04-27,2025-06-20,54,3,CH_03,POL_03,Checked-In,,,306.39,919.17,919.17,0.0
BKG_001569,GST_00175,2025-04-07,2025-05-03,26,7,CH_05,POL_02,Cancelled,2025-04-20,RSN_06,205.09,1435.63,0.0,0.0
BKG_001570,GST_00340,2025-04-15,2025-05-09,24,10,CH_01,POL_01,Cancelled,2025-04-25,RSN_01,115.32,1153.2,0.0,0.0
BKG_001571,GST_01958,2025-05-14,2025-06-15,32,3,CH_05,POL_02,Checked-In,,,120.02,360.06,0.0,0.0
BKG_001572,GST_00134,2024-03-06,2024-04-02,27,7,CH_01,POL_02,Checked-In,,,266.5,1865.5,0.0,0.0
BKG_001573,GST_02227,2024-05-27,2024-06-17,21,4,CH_03,POL_01,Checked-In,,,242.55,970.2,0.0,0.0
BKG_001574,GST_01539,2024-05-16,2024-06-16,31,7,CH_06,POL_03,Checked-In,,,224.36,1570.52,1570.52,0.0
BKG_001575,GST_00462,2024-07-20,2024-08-16,27,10,CH_03,POL_02,Cancelled,2024-07-27,RSN_03,310.34,3103.4,0.0,0.0
BKG_001576,GST_01398,2024-02-21,2024-02-25,4,7,CH_06,POL_05,Checked-In,,,342.88,2400.16,0.0,0.0
BKG_001577,GST_02010,2024-09-17,2024-10-18,31,4,CH_01,POL_01,Cancelled,2024-09-27,RSN_01,356.83,1427.32,0.0,0.0
BKG_001578,GST_00018,2024-11-27,2024-12-24,27,3,CH_06,POL_03,Checked-In,,,179.4,538.2,538.2,0.0
BKG_001579,GST_00835,2024-08-28,2024-09-11,14,1,CH_03,POL_04,Checked-In,,,139.69,139.69,41.91,0.0
BKG_001580,GST_01812,2025-01-18,2025-01-24,6,7,CH_06,POL_02,Checked-In,,,269.16,1884.12,0.0,0.0
BKG_001581,GST_02028,2024-04-03,2024-04-28,25,3,CH_01,POL_02,Checked-In,,,186.29,558.87,0.0,0.0
BKG_001582,GST_00437,2025-02-06,2025-02-07,1,1,CH_02,POL_04,Checked-In,,,221.11,221.11,66.33,0.0
BKG_001583,GST_00462,2025-01-07,2025-03-12,64,6,CH_01,POL_03,Checked-In,,,348.61,2091.66,2091.66,0.0
BKG_001584,GST_00711,2024-03-29,2024-04-15,17,5,CH_01,POL_03,Checked-In,,,383.98,1919.9,1919.9,0.0
BKG_001585,GST_00338,2024-09-22,2024-10-06,14,3,CH_06,POL_05,Checked-In,,,125.75,377.25,0.0,0.0
BKG_001586,GST_01809,2024-07-21,2024-08-05,15,3,CH_01,POL_03,Checked-In,,,111.18,333.54,333.54,0.0
BKG_001587,GST_01616,2025-05-10,2025-05-27,17,4,CH_01,POL_02,Checked-In,,,216.89,867.56,0.0,0.0
BKG_001588,GST_02123,2025-05-12,2025-05-15,3,3,CH_06,POL_02,Cancelled,2025-05-12,RSN_02,269.69,809.07,0.0,0.0
BKG_001589,GST_01753,2024-01-29,2024-03-12,43,5,CH_03,POL_05,No-Show,,RSN_06,256.88,1284.4,0.0,1027.52
BKG_001590,GST_00927,2024-08-19,2024-09-19,31,1,CH_02,POL_04,Checked-In,,,342.54,342.54,102.76,0.0
BKG_001591,GST_00431,2025-01-16,2025-02-04,19,2,CH_01,POL_05,Checked-In,,,306.31,612.62,0.0,0.0
BKG_001592,GST_01146,2025-04-06,2025-04-18,12,2,CH_04,POL_04,Checked-In,,,105.68,211.36,63.41,0.0
BKG_001593,GST_02288,2024-02-29,2024-03-05,5,5,CH_04,POL_05,Checked-In,,,118.95,594.75,0.0,0.0
BKG_001594,GST_01581,2025-03-03,2025-03-17,14,3,CH_01,POL_02,Cancelled,2025-03-07,RSN_02,196.83,590.49,0.0,0.0
BKG_001595,GST_02084,2024-07-30,2024-08-07,8,3,CH_01,POL_03,Checked-In,,,175.75,527.25,527.25,0.0
BKG_001596,GST_00988,2025-03-13,2025-06-08,87,2,CH_01,POL_02,Cancelled,2025-04-19,RSN_02,175.29,350.58,0.0,0.0
BKG_001597,GST_02039,2024-06-29,2024-07-08,9,4,CH_03,POL_01,Checked-In,,,253.0,1012.0,0.0,0.0
BKG_001598,GST_02387,2024-09-24,2024-10-31,37,3,CH_04,POL_03,Cancelled,2024-10-21,RSN_01,181.31,543.93,543.93,543.93
BKG_001599,GST_01597,2024-10-17,2024-11-06,20,2,CH_03,POL_04,Checked-In,,,236.69,473.38,142.01,0.0
BKG_001600,GST_00165,2024-01-13,2024-01-29,16,4,CH_02,POL_05,Cancelled,2024-01-17,RSN_05,302.6,1210.4,0.0,0.0
BKG_001601,GST_02091,2025-02-07,2025-02-13,6,3,CH_05,POL_01,No-Show,,RSN_06,114.45,343.35,0.0,274.68
BKG_001602,GST_02195,2024-01-25,2024-01-29,4,3,CH_05,POL_01,Checked-In,,,127.46,382.38,0.0,0.0
BKG_001603,GST_00002,2024-12-27,2025-01-18,22,3,CH_01,POL_01,Cancelled,2024-12-29,RSN_05,328.25,984.75,0.0,0.0
BKG_001604,GST_00846,2024-06-27,2024-07-16,19,1,CH_02,POL_03,Checked-In,,,142.06,142.06,142.06,0.0
BKG_001605,GST_01987,2024-09-25,2024-10-17,22,3,CH_01,POL_04,Checked-In,,,324.34,973.02,291.91,0.0
BKG_001606,GST_00359,2024-10-16,2024-10-26,10,2,CH_04,POL_03,Checked-In,,,361.2,722.4,722.4,0.0
BKG_001607,GST_01931,2025-02-25,2025-03-02,5,3,CH_01,POL_01,Checked-In,,,204.14,612.42,0.0,0.0
BKG_001608,GST_00386,2024-09-15,2024-12-14,90,2,CH_02,POL_02,Checked-In,,,338.16,676.32,0.0,0.0
BKG_001609,GST_00756,2025-05-20,2025-06-09,20,3,CH_01,POL_05,Cancelled,2025-05-31,RSN_02,269.13,807.39,0.0,0.0
BKG_001610,GST_01583,2025-05-13,2025-06-30,90,2,CH_03,POL_05,Checked-In,,,252.72,505.44,0.0,0.0
BKG_001611,GST_00490,2024-01-05,2024-01-28,23,2,CH_02,POL_01,Checked-In,,,104.38,208.76,0.0,0.0
BKG_001612,GST_02366,2025-04-02,2025-04-15,13,1,CH_01,POL_04,Cancelled,2025-04-13,RSN_01,404.77,404.77,121.43,202.38
BKG_001613,GST_01308,2024-07-16,2024-09-04,50,5,CH_02,POL_01,Cancelled,2024-08-08,RSN_06,149.34,746.7,0.0,0.0
BKG_001614,GST_00610,2025-05-25,2025-05-28,3,6,CH_02,POL_02,Checked-In,,,182.81,1096.86,0.0,0.0
BKG_001615,GST_00120,2024-03-15,2024-03-17,2,2,CH_02,POL_05,No-Show,,RSN_06,123.75,247.5,0.0,198.0
BKG_001616,GST_01861,2024-09-25,2024-10-14,19,7,CH_01,POL_01,Checked-In,,,298.36,2088.52,0.0,0.0
BKG_001617,GST_00608,2024-11-26,2024-11-29,3,1,CH_05,POL_04,Checked-In,,,167.54,167.54,50.26,0.0
BKG_001618,GST_01527,2024-02-19,2024-02-21,2,2,CH_05,POL_04,Checked-In,,,234.48,468.96,140.69,0.0
BKG_001619,GST_02067,2024-08-30,2024-09-30,31,4,CH_02,POL_05,Cancelled,2024-09-18,RSN_03,254.0,1016.0,0.0,0.0
BKG_001620,GST_02214,2024-08-25,2024-09-05,11,3,CH_02,POL_01,Cancelled,2024-09-04,RSN_02,223.5,670.5,0.0,670.5
BKG_001621,GST_00057,2024-07-31,2024-08-08,8,7,CH_01,POL_05,Checked-In,,,82.46,577.22,0.0,0.0
BKG_001622,GST_01984,2024-06-12,2024-06-25,13,1,CH_01,POL_05,Checked-In,,,162.36,162.36,0.0,0.0
BKG_001623,GST_01843,2024-07-25,2024-07-27,2,4,CH_03,POL_01,Checked-In,,,142.35,569.4,0.0,0.0
BKG_001624,GST_01273,2024-02-19,2024-02-20,1,1,CH_03,POL_01,Checked-In,,,121.21,121.21,0.0,0.0
BKG_001625,GST_00665,2024-10-14,2024-12-11,58,4,CH_01,POL_01,Cancelled,2024-12-08,RSN_04,84.95,339.8,0.0,0.0
BKG_001626,GST_01495,2025-03-14,2025-04-12,29,4,CH_03,POL_04,Checked-In,,,207.52,830.08,249.02,0.0
BKG_001627,GST_02333,2025-01-26,2025-04-05,69,2,CH_01,POL_02,Checked-In,,,274.95,549.9,0.0,0.0
BKG_001628,GST_00510,2024-04-02,2024-04-30,28,2,CH_05,POL_02,Cancelled,2024-04-28,RSN_02,169.05,338.1,0.0,0.0
BKG_001629,GST_00962,2024-03-23,2024-03-30,7,10,CH_03,POL_05,Cancelled,2024-03-25,RSN_03,259.84,2598.4,0.0,2598.4
BKG_001630,GST_01700,2024-08-19,2024-09-13,25,2,CH_05,POL_05,Checked-In,,,269.29,538.58,0.0,0.0
BKG_001631,GST_00110,2025-04-16,2025-05-02,16,6,CH_02,POL_01,Cancelled,2025-04-18,RSN_01,261.97,1571.82,0.0,0.0
BKG_001632,GST_01236,2025-03-20,2025-04-06,17,3,CH_01,POL_04,Cancelled,2025-04-02,RSN_03,105.49,316.47,94.94,0.0
BKG_001633,GST_02442,2024-11-26,2024-12-02,6,2,CH_01,POL_05,Cancelled,2024-11-27,RSN_02,279.02,558.04,0.0,558.04
BKG_001634,GST_01508,2025-01-19,2025-04-06,77,4,CH_02,POL_04,Cancelled,2025-03-16,RSN_06,126.24,504.96,151.49,0.0
BKG_001635,GST_00450,2024-11-14,2025-01-08,55,1,CH_02,POL_05,Checked-In,,,287.38,287.38,0.0,0.0
BKG_001636,GST_01941,2024-11-15,2024-12-18,33,14,CH_02,POL_04,No-Show,,RSN_06,345.63,4838.82,1451.65,4838.82
BKG_001637,GST_01845,2024-12-22,2024-12-30,8,2,CH_02,POL_01,Cancelled,2024-12-23,RSN_02,309.0,618.0,0.0,0.0
BKG_001638,GST_02428,2024-06-16,2024-07-14,28,2,CH_01,POL_04,Checked-In,,,352.16,704.32,211.3,0.0
BKG_001639,GST_01854,2024-09-30,2024-10-19,19,5,CH_02,POL_05,Cancelled,2024-10-11,RSN_03,111.32,556.6,0.0,0.0
BKG_001640,GST_00023,2024-10-07,2024-10-12,5,4,CH_05,POL_02,Cancelled,2024-10-10,RSN_02,305.14,1220.56,0.0,0.0
BKG_001641,GST_02376,2025-01-18,2025-03-02,43,2,CH_05,POL_02,Checked-In,,,303.85,607.7,0.0,0.0
BKG_001642,GST_01109,2024-07-19,2024-08-08,20,3,CH_03,POL_02,Checked-In,,,84.76,254.28,0.0,0.0
BKG_001643,GST_01933,2024-01-23,2024-01-31,8,2,CH_06,POL_01,Checked-In,,,317.44,634.88,0.0,0.0
BKG_001644,GST_00876,2024-06-14,2024-07-07,23,4,CH_05,POL_04,Checked-In,,,218.58,874.32,262.3,0.0
BKG_001645,GST_02452,2024-03-17,2024-04-03,17,2,CH_01,POL_03,Cancelled,2024-04-01,RSN_05,128.25,256.5,256.5,256.5
BKG_001646,GST_02118,2024-11-24,2024-12-04,10,4,CH_02,POL_05,Checked-In,,,90.26,361.04,0.0,0.0
BKG_001647,GST_02011,2025-04-08,2025-04-23,15,1,CH_03,POL_03,Checked-In,,,205.37,205.37,205.37,0.0
BKG_001648,GST_00698,2024-12-18,2024-12-24,6,3,CH_03,POL_04,Checked-In,,,261.09,783.27,234.98,0.0
BKG_001649,GST_02195,2024-11-09,2024-12-24,45,4,CH_06,POL_04,Checked-In,,,166.56,666.24,199.87,0.0
BKG_001650,GST_00617,2024-08-14,2024-09-07,24,5,CH_01,POL_01,Checked-In,,,258.27,1291.35,0.0,0.0
BKG_001651,GST_01478,2024-11-05,2024-11-06,1,2,CH_01,POL_02,Checked-In,,,105.27,210.54,0.0,0.0
BKG_001652,GST_01557,2025-04-16,2025-04-21,5,4,CH_02,POL_01,Checked-In,,,140.58,562.32,0.0,0.0
BKG_001653,GST_00151,2024-08-12,2024-08-15,3,4,CH_01,POL_01,Checked-In,,,165.03,660.12,0.0,0.0
BKG_001654,GST_00349,2024-01-31,2024-02-01,1,1,CH_01,POL_03,Checked-In,,,231.38,231.38,231.38,0.0
BKG_001655,GST_01835,2024-01-30,2024-02-17,18,10,CH_04,POL_04,Checked-In,,,291.1,2911.0,873.3,0.0
BKG_001656,GST_01981,2024-06-08,2024-07-08,30,2,CH_02,POL_02,Checked-In,,,333.65,667.3,0.0,0.0
BKG_001657,GST_01261,2024-06-08,2024-06-30,22,3,CH_01,POL_02,Checked-In,,,211.07,633.21,0.0,0.0
BKG_001658,GST_02294,2024-11-18,2024-12-23,35,4,CH_01,POL_01,Checked-In,,,274.26,1097.04,0.0,0.0
BKG_001659,GST_00430,2025-05-21,2025-05-26,5,1,CH_02,POL_04,Checked-In,,,140.1,140.1,42.03,0.0
BKG_001660,GST_00254,2024-01-17,2024-02-03,17,1,CH_02,POL_02,Cancelled,2024-01-22,RSN_01,112.3,112.3,0.0,0.0
BKG_001661,GST_02040,2025-02-21,2025-02-26,5,1,CH_05,POL_02,Cancelled,2025-02-22,RSN_02,216.1,216.1,0.0,0.0
BKG_001662,GST_00327,2024-02-19,2024-03-30,40,3,CH_01,POL_05,Cancelled,2024-02-19,RSN_03,104.53,313.59,0.0,0.0
BKG_001663,GST_01382,2025-04-27,2025-05-21,24,5,CH_01,POL_01,Checked-In,,,241.46,1207.3,0.0,0.0
BKG_001664,GST_01324,2024-03-24,2024-04-16,23,5,CH_02,POL_02,Checked-In,,,184.87,924.35,0.0,0.0
BKG_001665,GST_00575,2024-02-08,2024-02-13,5,1,CH_04,POL_04,Checked-In,,,172.77,172.77,51.83,0.0
BKG_001666,GST_02313,2025-03-15,2025-04-23,39,5,CH_04,POL_05,Checked-In,,,152.27,761.35,0.0,0.0
BKG_001667,GST_00026,2024-03-23,2024-04-22,30,7,CH_01,POL_02,Checked-In,,,216.05,1512.35,0.0,0.0
BKG_001668,GST_02046,2024-07-23,2024-08-06,14,4,CH_02,POL_05,Cancelled,2024-08-04,RSN_04,90.71,362.84,0.0,362.84
BKG_001669,GST_01102,2025-03-03,2025-03-08,5,14,CH_05,POL_02,Cancelled,2025-03-07,RSN_01,280.7,3929.8,0.0,3929.8
BKG_001670,GST_01206,2024-07-13,2024-07-29,16,2,CH_04,POL_03,Checked-In,,,278.78,557.56,557.56,0.0
BKG_001671,GST_01078,2024-09-01,2024-09-25,24,4,CH_01,POL_01,Cancelled,2024-09-22,RSN_03,163.47,653.88,0.0,0.0
BKG_001672,GST_00744,2024-11-21,2024-12-13,22,1,CH_01,POL_04,Checked-In,,,255.26,255.26,76.58,0.0
BKG_001673,GST_00171,2024-05-27,2024-05-29,2,6,CH_03,POL_01,Cancelled,2024-05-27,RSN_01,199.91,1199.46,0.0,1199.46
BKG_001674,GST_02278,2024-06-08,2024-08-13,66,3,CH_01,POL_02,Cancelled,2024-07-17,RSN_03,139.49,418.47,0.0,0.0
BKG_001675,GST_01242,2025-03-11,2025-03-21,10,1,CH_06,POL_04,Checked-In,,,286.72,286.72,86.02,0.0
BKG_001676,GST_01138,2025-05-09,2025-05-10,1,2,CH_03,POL_03,Checked-In,,,214.36,428.72,428.72,0.0
BKG_001677,GST_00071,2024-12-10,2025-02-23,75,2,CH_03,POL_01,Checked-In,,,219.28,438.56,0.0,0.0
BKG_001678,GST_00092,2024-09-25,2024-09-26,1,1,CH_03,POL_04,Checked-In,,,101.46,101.46,30.44,0.0
BKG_001679,GST_02435,2024-07-18,2024-08-09,22,3,CH_02,POL_01,Cancelled,2024-08-06,RSN_02,246.6,739.8,0.0,0.0
BKG_001680,GST_01659,2024-01-04,2024-01-11,7,1,CH_04,POL_05,Checked-In,,,251.32,251.32,0.0,0.0
BKG_001681,GST_00260,2024-09-19,2024-10-07,18,3,CH_01,POL_02,Checked-In,,,187.15,561.45,0.0,0.0
BKG_001682,GST_02411,2024-02-14,2024-03-28,43,5,CH_03,POL_03,Checked-In,,,162.55,812.75,812.75,0.0
BKG_001683,GST_01656,2024-02-15,2024-03-09,23,14,CH_03,POL_02,Checked-In,,,244.21,3418.94,0.0,0.0
BKG_001684,GST_01266,2024-12-19,2025-02-26,69,3,CH_01,POL_04,Cancelled,2025-02-11,RSN_02,312.12,936.36,280.91,0.0
BKG_001685,GST_01748,2024-03-18,2024-03-24,6,4,CH_01,POL_02,Cancelled,2024-03-22,RSN_02,233.11,932.44,0.0,0.0
BKG_001686,GST_02026,2024-04-18,2024-04-29,11,2,CH_02,POL_01,Checked-In,,,204.4,408.8,0.0,0.0
BKG_001687,GST_01364,2024-10-07,2024-11-10,34,4,CH_05,POL_02,Checked-In,,,100.26,401.04,0.0,0.0
BKG_001688,GST_02346,2025-04-14,2025-04-18,4,3,CH_06,POL_02,Cancelled,2025-04-14,RSN_02,300.93,902.79,0.0,0.0
BKG_001689,GST_02450,2024-08-09,2024-08-15,6,3,CH_03,POL_02,Cancelled,2024-08-14,RSN_01,259.74,779.22,0.0,779.22
BKG_001690,GST_01667,2024-01-10,2024-01-25,15,3,CH_02,POL_05,Checked-In,,,239.36,718.08,0.0,0.0
